Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	2i DNMT WT	2i DNMT KO	EpiLC d2 DNMT WT	EpiLC d2 DNMT KO	EB DNMT WT d2	EB DNMT KO d2	EB DNMT WT d4	EB DNMT KO d4	EB DNMT WT d6	EB DNMT KO d6	EB DNMT WT d8	EB DNMT KO d8
Map7	10	20148471	20281590	+	Map7	ENSMUSG00000019996	microtubule-associated protein 7 [Source:MGI Symbol;Acc:MGI:1328328]	+	gene	Name match	0	5.803313255310059	6.208812236785889	5.8112406730651855	5.267780303955078	5.31643533706665	5.296172618865967	5.424333572387695	5.736467361450195	4.067451000213623	5.827232837677002	4.372404098510742	5.549197673797607
Tbpl1	10	22703879	22731938	-	Tbpl1	ENSMUSG00000071359	TATA box binding protein-like 1 [Source:MGI Symbol;Acc:MGI:1339946]	-	gene	Name match	0	4.859770774841309	5.140892505645752	5.112563610076904	5.341354846954346	5.103034973144531	4.971688270568848	5.533567428588867	5.298842906951904	5.723146438598633	5.126842021942139	5.766969680786133	5.324119567871094
Armc2	10	41914990	42018442	-	Armc2	ENSMUSG00000071324	armadillo repeat containing 2 [Source:MGI Symbol;Acc:MGI:1916449]	-	gene	Name match	0	-0.7166500091552734	-0.017196739092469215	-0.6215015649795532	-0.029750078916549683	-3.4642441272735596	-0.9307198524475098	-3.600118637084961	-3.622133255004883	-1.7263442277908325	-1.833767056465149	-3.114764451980591	-1.8538585901260376
Foxo3	10	42181841	42276755	-	Foxo3	ENSMUSG00000048756	forkhead box O3 [Source:MGI Symbol;Acc:MGI:1890081]	-	gene	Name match	0	6.816946029663086	6.7431464195251465	5.826488494873047	5.989949703216553	6.563426971435547	6.194034576416016	6.798680305480957	6.642618656158447	7.2846293449401855	6.7663116455078125	7.203804016113281	6.634185314178467
Prdm1	10	44437177	44528501	-	Prdm1	ENSMUSG00000038151	PR domain containing 1, with ZNF domain [Source:MGI Symbol;Acc:MGI:99655]	-	gene	Name match	0	3.339282989501953	3.5474560260772705	3.2166144847869873	3.494224786758423	4.234727382659912	4.3320112228393555	3.407879590988159	4.742003440856934	3.9997718334198	5.284984111785889	4.080441951751709	5.367082118988037
Gopc	10	52335850	52382124	-	Gopc	ENSMUSG00000019861	golgi associated PDZ and coiled-coil motif containing [Source:MGI Symbol;Acc:MGI:2149946]	-	gene	Name match	0	5.059083938598633	5.281421661376953	4.935569763183594	4.949204921722412	4.98234224319458	4.987688064575195	5.337886810302734	5.161984920501709	5.835816860198975	5.202542304992676	5.844588756561279	5.279392242431641
Pln	10	53337667	53345987	+	Pln	ENSMUSG00000038583	phospholamban [Source:MGI Symbol;Acc:MGI:97622]	+	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-3.6431682109832764	-3.565579414367676	-3.604919910430908	-3.6761200428009033	-3.6728012561798096	-3.708965301513672	-3.533722162246704	-3.1654322147369385	-3.6414921283721924
Nodal	10	61417972	61425338	+	Nodal	ENSMUSG00000037171	nodal [Source:MGI Symbol;Acc:MGI:97359]	+	gene	Name match	0	6.040620803833008	5.7938995361328125	6.631559371948242	6.928770542144775	5.865606784820557	6.052277565002441	5.973089218139648	5.7610321044921875	3.4246037006378174	5.796730041503906	2.3706395626068115	5.562081813812256
Dnmt3l	10	78041947	78063622	+	Dnmt3l	ENSMUSG00000000730	DNA (cytosine-5-)-methyltransferase 3-like [Source:MGI Symbol;Acc:MGI:1859287]	+	gene	Name match	0	6.296383857727051	3.8030059337615967	9.320310592651367	9.625106811523438	8.045528411865234	8.962117195129395	4.996108055114746	7.568719863891602	2.1763389110565186	7.9131245613098145	1.7965126037597656	7.761362552642822
Tpgs1	10	79669369	79676127	+	Tpgs1	ENSMUSG00000020308	tubulin polyglutamylase complex subunit 1 [Source:MGI Symbol;Acc:MGI:106618]	+	gene	Name match	0	4.152632713317871	4.117697238922119	4.256393909454346	3.7832114696502686	4.337663650512695	4.583232879638672	4.10887336730957	3.9466640949249268	3.7229506969451904	4.1250200271606445	3.8989322185516357	4.024307727813721
Stk11	10	80115803	80130682	+	Stk11	ENSMUSG00000003068	serine/threonine kinase 11 [Source:MGI Symbol;Acc:MGI:1341870]	+	gene	Name match	0	6.283946990966797	6.2317118644714355	6.524333953857422	6.344332218170166	6.6894850730896	6.5557403564453125	6.421683311462402	6.5063700675964355	6.870067596435547	6.610713958740234	6.96165657043457	6.585855484008789
Pcsk4	10	80321283	80329498	-	Pcsk4	ENSMUSG00000020131	proprotein convertase subtilisin/kexin type 4 [Source:MGI Symbol;Acc:MGI:97514]	-	gene	Name match	0	-0.5163810849189758	-1.8972783088684082	1.3640915155410767	1.2577487230300903	2.221952199935913	2.686598300933838	2.6348719596862793	2.057332754135132	2.508981704711914	2.2597615718841553	1.49219810962677	1.8531464338302612
Amh	10	80805243	80807648	+	Amh	ENSMUSG00000035262	anti-Mullerian hormone [Source:MGI Symbol;Acc:MGI:88006]	+	gene	Name match	0	-1.0851328372955322	-2.36895751953125	-3.5594284534454346	-2.8751659393310547	-1.582958698272705	-2.9529166221618652	-1.3631527423858643	-1.7233587503433228	-3.0793087482452393	-1.671958088874817	-1.4851083755493164	-1.0428720712661743
Igf1	10	87858265	87937042	+	Igf1	ENSMUSG00000020053	insulin-like growth factor 1 [Source:MGI Symbol;Acc:MGI:96432]	+	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-3.5925004482269287	-1.582958698272705	-3.4529166221618652	-1.3279582262039185	2.024139165878296	3.95184588432312	0.13036322593688965	4.489454746246338	3.257230043411255
Sycp3	10	88459569	88473236	+	Sycp3	ENSMUSG00000020059	synaptonemal complex protein 3 [Source:MGI Symbol;Acc:MGI:109542]	+	gene	Name match	0	2.090116024017334	2.4489707946777344	2.7734158039093018	2.2909095287323	3.3198537826538086	2.756009578704834	3.0708727836608887	2.923668622970581	-0.7595228552818298	3.0097014904022217	0.14568866789340973	2.7327892780303955
Cfap54	10	92775619	93081618	-	Cfap54	ENSMUSG00000020014	cilia and flagella associated protein 54 [Source:MGI Symbol;Acc:MGI:1922208]	-	gene	Name match	0	-3.614579677581787	-2.123302459716797	-1.6781431436538696	-3.693835496902466	-3.514911651611328	-3.604919910430908	-3.600118637084961	-2.8481571674346924	-1.6805099248886108	-2.1300899982452393	-0.4873678684234619	-3.540156602859497
Kitl	10	100015630	100100416	+	Kitl	ENSMUSG00000019966	kit ligand [Source:MGI Symbol;Acc:MGI:96974]	+	gene	Name match	0	-0.7926514744758606	0.5123278498649597	1.885887622833252	3.6187667846679688	2.8118162155151367	3.757392406463623	1.4187312126159668	3.940302610397339	5.958663463592529	3.8204784393310547	6.685649394989014	5.183864116668701
Lgr5	10	115450311	115587780	-	Lgr5	ENSMUSG00000020140	leucine rich repeat containing G protein coupled receptor 5 [Source:MGI Symbol;Acc:MGI:1341817]	-	gene	Name match	0	-2.453615665435791	-3.476266860961914	-1.6781431436538696	-2.7678565979003906	-2.3569347858428955	-1.0754730701446533	1.0633459091186523	-1.5283713340759277	4.146721363067627	0.5165451765060425	2.41766095161438	0.9657697677612305
Pla2g3	11	3488284	3499350	+	Pla2g3	ENSMUSG00000034579	phospholipase A2, group III [Source:MGI Symbol;Acc:MGI:2444945]	+	gene	Name match	0	-2.82209849357605	-3.5269343852996826	-3.6100962162017822	-3.6431682109832764	-1.1989575624465942	-0.7069903612136841	-2.731635570526123	-3.5714657306671143	-3.0793087482452393	-2.9040660858154297	-1.461645245552063	-1.9922046661376953
Osbp2	11	3703731	3863903	-	Osbp2	ENSMUSG00000020435	oxysterol binding protein 2 [Source:MGI Symbol;Acc:MGI:1921559]	-	gene	Name match	0	-2.82209849357605	-3.476266860961914	-2.2064640522003174	-2.2395355701446533	-1.582958698272705	-0.46427690982818604	-0.5706716179847717	-0.2636348009109497	-0.6420173645019531	0.7755904793739319	0.9687266945838928	0.5414301753044128
Zpbp	11	11279626	11462408	-	Zpbp	ENSMUSG00000020193	zona pellucida binding protein [Source:MGI Symbol;Acc:MGI:1855701]	-	gene	Name match	0	-2.210902214050293	-0.6281600594520569	-3.1754276752471924	-0.9987137317657471	-2.885255813598633	-0.5754731297492981	-3.600118637084961	-1.0370608568191528	-3.3249638080596924	-2.9547336101531982	-2.7307634353637695	-1.627834677696228
Psme4	11	30771726	30880361	+	Psme4	ENSMUSG00000040850	proteasome (prosome, macropain) activator subunit 4 [Source:MGI Symbol;Acc:MGI:2143994]	+	gene	Name match	0	9.085617065429688	8.66269588470459	8.624834060668945	8.657894134521484	8.640536308288574	8.542745590209961	8.628914833068848	9.050138473510742	8.02553653717041	8.568526268005371	7.978353977203369	8.440857887268066
Efcab9	11	32522751	32532081	-	Efcab9	ENSMUSG00000044056	EF-hand calcium binding domain 9 [Source:MGI Symbol;Acc:MGI:1916556]	-	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-2.1011898517608643	-3.565579414367676	-3.5289182662963867	-3.6761200428009033	-3.288800001144409	-3.3249642848968506	-2.1867315769195557	-3.693753242492676	-3.011835813522339
Fbxw11	11	32642724	32746816	+	Fbxw11	ENSMUSG00000020271	F-box and WD-40 domain protein 11 [Source:MGI Symbol;Acc:MGI:2144023]	+	gene	Name match	0	6.780616760253906	6.834606647491455	6.487131118774414	6.393373966217041	6.651407241821289	6.539237022399902	6.836648464202881	6.629353046417236	7.052649021148682	6.691983699798584	6.937080383300781	6.846036434173584
Sox30	11	45980310	46017994	+	Sox30	ENSMUSG00000040489	SRY (sex determining region Y)-box 30 [Source:MGI Symbol;Acc:MGI:1341157]	+	gene	Name match	0	-3.6905813217163086	-3.1429336071014404	-2.980440139770508	-2.290203332901001	-2.5791265964508057	-2.160435676574707	-3.600118637084961	-2.181490659713745	-3.6076295375823975	-1.746088981628418	-3.6937530040740967	-3.2068233489990234
Ube2b	11	51985497	52000762	-	Ube2b	ENSMUSG00000020390	ubiquitin-conjugating enzyme E2B [Source:MGI Symbol;Acc:MGI:102944]	-	gene	Name match	0	5.3336944580078125	5.590343475341797	5.753908634185791	5.939314365386963	6.14716911315918	6.025883674621582	6.332829475402832	6.2477030754089355	6.586734294891357	6.366027355194092	6.578371524810791	6.424088954925537
Aff4	11	53350833	53421830	+	Aff4	ENSMUSG00000049470	AF4/FMR2 family, member 4 [Source:MGI Symbol;Acc:MGI:2136171]	+	gene	Name match	0	7.320572376251221	7.213237762451172	7.901154041290283	7.751741886138916	8.398314476013184	7.973324775695801	8.174875259399414	8.160530090332031	8.66567325592041	8.092665672302246	8.511969566345215	8.299714088439941
Gdf9	11	53431023	53437904	+	Gdf9	ENSMUSG00000018238	growth differentiation factor 9 [Source:MGI Symbol;Acc:MGI:95692]	+	gene	Name match	0	-3.614579677581787	-2.947946310043335	-1.9744662046432495	-1.3037506341934204	-2.9359233379364014	-2.660435676574707	-3.600118637084961	-2.9924771785736084	-3.6076295375823975	-2.432386875152588	-1.516144871711731	-0.2129146307706833
Pld6	11	59783897	59787645	-	Pld6	ENSMUSG00000043648	phospholipase D family, member 6 [Source:MGI Symbol;Acc:MGI:2687283]	-	gene	Name match	0	2.8159637451171875	2.991368055343628	2.930034875869751	2.3074939250946045	2.465944766998291	2.5166890621185303	2.1180059909820557	1.8876047134399414	0.7986254096031189	2.088519811630249	-1.2704896926879883	2.0221989154815674
Ccdc42	11	68587021	68597966	+	Ccdc42	ENSMUSG00000045915	coiled-coil domain containing 42 [Source:MGI Symbol;Acc:MGI:3045254]	+	gene	Name match	0	-3.6905813217163086	-3.5269346237182617	-2.2064640522003174	-2.044548273086548	-3.514911651611328	-3.5289182662963867	-3.6761200428009033	-3.0938127040863037	-3.129976987838745	-3.533722162246704	0.6272835731506348	-2.6550395488739014
Spem1	11	69820876	69822180	-	Spem1	ENSMUSG00000041165	sperm maturation 1 [Source:MGI Symbol;Acc:MGI:1921538]	-	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-3.693835496902466	-3.514911651611328	-3.604919910430908	-2.8076372146606445	-3.6728012561798096	-3.708965301513672	-3.533722162246704	-3.1654322147369385	-3.6414921283721924
Ybx2	11	69935796	69941605	+	Ybx2	ENSMUSG00000018554	Y box protein 2 [Source:MGI Symbol;Acc:MGI:1096372]	+	gene	Name match	0	1.8002817630767822	1.2633213996887207	3.3213870525360107	3.6835992336273193	4.207481861114502	4.710727691650391	4.8540568351745605	4.557615280151367	3.683000326156616	4.6084208488464355	2.954967498779297	4.377122402191162
Zmynd15	11	70459433	70466202	+	Zmynd15	ENSMUSG00000040829	zinc finger, MYND-type containing 15 [Source:MGI Symbol;Acc:MGI:3603821]	+	gene	Name match	0	-3.5385780334472656	-2.9986140727996826	-0.7531654238700867	-1.6567152738571167	0.3867168128490448	0.5747243165969849	0.04052460193634033	0.7274799942970276	-2.166987180709839	0.19255001842975616	-0.22465510666370392	-0.16756075620651245
Pafah1b1	11	74673949	74724670	-	Pafah1b1	ENSMUSG00000020745	platelet-activating factor acetylhydrolase, isoform 1b, subunit 1 [Source:MGI Symbol;Acc:MGI:109520]	-	gene	Name match	0	7.976372718811035	8.00298023223877	7.957780361175537	7.973934173583984	7.895339488983154	7.8248820304870605	7.997289657592773	8.042556762695312	8.152778625488281	8.004363059997559	8.229175567626953	8.054150581359863
Sebox	11	78503447	78505081	+	Sebox	ENSMUSG00000001103	SEBOX homeobox [Source:MGI Symbol;Acc:MGI:108012]	+	gene	Name match	0	-3.614579677581787	-3.5776023864746094	-3.5594284534454346	-3.693835496902466	-3.565579414367676	-3.604919910430908	-3.6761200428009033	-3.6728012561798096	-3.658297300338745	-3.533722162246704	-3.7444210052490234	-3.5908241271972656
Zfp830	11	82764345	82765935	+	Zfp830	ENSMUSG00000046010	zinc finger protein 830 [Source:MGI Symbol;Acc:MGI:1914233]	+	gene	Name match	0	4.875862121582031	4.810051918029785	4.97633171081543	4.690099239349365	4.7864837646484375	4.615718841552734	4.650627136230469	4.591097354888916	4.913711071014404	4.777979373931885	5.016441822052002	4.741898536682129
Brip1	11	86058138	86201193	-	Brip1	ENSMUSG00000034329	BRCA1 interacting protein C-terminal helicase 1 [Source:MGI Symbol;Acc:MGI:2442836]	-	gene	Name match	0	4.628628730773926	4.852621555328369	5.032918453216553	5.356691837310791	4.88090705871582	5.057562351226807	4.141201496124268	4.615334510803223	4.038782596588135	4.744723796844482	4.0318145751953125	4.811283111572266
Rps6kb1	11	86498871	86544805	-	Rps6kb1	ENSMUSG00000020516	ribosomal protein S6 kinase, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1270849]	-	gene	Name match	0	5.729602813720703	5.686061382293701	6.371575832366943	6.286449432373047	6.482442855834961	6.299671173095703	6.174586296081543	6.354949951171875	6.073733806610107	6.187393665313721	6.1958184242248535	6.291599273681641
Zpbp2	11	98551097	98558665	+	Zpbp2	ENSMUSG00000017195	zona pellucida binding protein 2 [Source:MGI Symbol;Acc:MGI:1916626]	+	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-2.656715154647827	-3.514911651611328	-3.5289182662963867	-3.6761200428009033	-3.6728012561798096	-3.6076295375823975	-3.0990536212921143	-2.9764187335968018	-3.2068233489990234
Rara	11	98927818	98974942	+	Rara	ENSMUSG00000037992	retinoic acid receptor, alpha [Source:MGI Symbol;Acc:MGI:97856]	+	gene	Name match	0	4.213893413543701	4.141696929931641	5.9653000831604	5.4663987159729	5.705516815185547	5.217042922973633	5.294917106628418	5.201591968536377	5.329124927520752	5.06190824508667	5.771255016326904	5.25965690612793
Klhl10	11	100441917	100457022	+	Klhl10	ENSMUSG00000001558	kelch-like 10 [Source:MGI Symbol;Acc:MGI:2181067]	+	gene	Name match	0	-0.11583301424980164	-0.5491470098495483	-0.12213712930679321	-2.9258337020874023	-2.9359233379364014	-2.660435676574707	-3.6761200428009033	-2.9924771785736084	-2.009009599685669	-1.991744041442871	-1.5999912023544312	-2.2378597259521484
Cfap97d1	11	101984279	101992264	+	Cfap97d1	ENSMUSG00000010841	CFAP97 domain containing 1 [Source:MGI Symbol;Acc:MGI:1922687]	+	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-3.693835496902466	-3.565579414367676	-3.604919910430908	-3.6761200428009033	-3.6728012561798096	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.6414921283721924
Meioc	11	102663716	102682237	+	Meioc	ENSMUSG00000051455	meiosis specific with coiled-coil domain [Source:MGI Symbol;Acc:MGI:2686410]	+	gene	Name match	0	2.75108003616333	2.547630548477173	5.390621185302734	5.253245830535889	4.968418598175049	4.4498291015625	3.4017577171325684	3.2464864253997803	0.6819779276847839	2.987135171890259	-0.9751680493354797	2.959547996520996
Sppl2c	11	104186327	104191163	+	Sppl2c	ENSMUSG00000049506	signal peptide peptidase 2C [Source:MGI Symbol;Acc:MGI:3045264]	+	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-3.693835496902466	-3.565579414367676	-3.604919910430908	-3.6761200428009033	-3.6728012561798096	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.6414921283721924
H3f3b	11	116021912	116027962	-	H3f3b	ENSMUSG00000016559	H3 histone, family 3B [Source:MGI Symbol;Acc:MGI:1101768]	-	gene	Name match	0	9.112247467041016	9.2737398147583	9.190746307373047	9.594111442565918	9.362645149230957	9.662784576416016	9.384318351745605	9.290335655212402	9.258118629455566	9.215285301208496	9.430525779724121	9.20804500579834
Cep131	11	120064430	120086827	-	Cep131	ENSMUSG00000039781	centrosomal protein 131 [Source:MGI Symbol;Acc:MGI:107440]	-	gene	Name match	0	3.977703094482422	4.059226989746094	4.281574249267578	4.24963903427124	5.0600905418396	5.280356407165527	4.967402458190918	5.115799427032471	5.314168453216553	5.387990951538086	5.471468448638916	5.26076078414917
Pfn4	12	4769022	4778813	+	Pfn4	ENSMUSG00000020639	profilin family, member 4 [Source:MGI Symbol;Acc:MGI:1920121]	+	gene	Name match	0	-2.1349005699157715	-0.5626943707466125	1.1577882766723633	1.227424144744873	-0.48536476492881775	-0.3195236325263977	-0.8814157247543335	-2.1308228969573975	-2.7829856872558594	-1.2684359550476074	-1.9333244562149048	-0.626583993434906
Dld	12	31331277	31351453	-	Dld	ENSMUSG00000020664	dihydrolipoamide dehydrogenase [Source:MGI Symbol;Acc:MGI:107450]	-	gene	Name match	0	6.761013984680176	6.9010467529296875	6.74989652633667	6.827770709991455	6.594587802886963	6.704560279846191	6.946395397186279	6.7273478507995605	7.090075969696045	6.831035137176514	6.960418701171875	6.967311382293701
Slc26a3	12	31390871	31473917	+	Slc26a3	ENSMUSG00000001225	solute carrier family 26, member 3 [Source:MGI Symbol;Acc:MGI:107181]	+	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-3.693835496902466	-3.565579414367676	-3.604919910430908	-3.6761200428009033	-3.6728012561798096	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.6414921283721924
4930447C04Rik	12	72881109	72940774	-	4930447C04Rik	ENSMUSG00000021098	RIKEN cDNA 4930447C04 gene [Source:MGI Symbol;Acc:MGI:1923051]	-	gene	Name match	0	3.952406167984009	4.449691295623779	5.759894847869873	6.074051380157471	5.664098262786865	5.9765625	4.240110397338867	5.678807735443115	1.9537523984909058	5.998678684234619	0.965057373046875	5.741369724273682
Hspa2	12	76404176	76406938	+	Hspa2	ENSMUSG00000059970	heat shock protein 2 [Source:MGI Symbol;Acc:MGI:96243]	+	gene	Name match	0	4.139751434326172	4.243409633636475	2.7212564945220947	2.7048532962799072	2.706648826599121	3.1902897357940674	2.289193868637085	2.7854740619659424	1.7016090154647827	3.0263960361480713	1.752113938331604	2.9523704051971436
Ttll5	12	85824659	86061893	+	Ttll5	ENSMUSG00000012609	tubulin tyrosine ligase-like family, member 5 [Source:MGI Symbol;Acc:MGI:2443657]	+	gene	Name match	0	4.36530065536499	4.559568881988525	4.624945163726807	4.580692291259766	4.324070453643799	4.140720367431641	4.276768684387207	4.169190883636475	4.0505051612854	3.919435501098633	3.9660539627075195	4.28418493270874
Slirp	12	87443896	87452206	+	Slirp	ENSMUSG00000021040	SRA stem-loop interacting RNA binding protein [Source:MGI Symbol;Acc:MGI:1916394]	+	gene	Name match	0	4.762104034423828	4.837563514709473	4.849406719207764	4.740478515625	4.610637664794922	5.080022811889648	4.73893404006958	4.338856220245361	4.378782272338867	4.331617832183838	4.21487283706665	4.379571437835693
Oog1	12	87602688	87608850	+	Oog1	ENSMUSG00000096576	oogenesin 1 [Source:MGI Symbol;Acc:MGI:2679150]	+	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-3.693835496902466	-3.565579414367676	-3.604919910430908	-3.6761200428009033	-3.6728012561798096	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.6414921283721924
Catsperb	12	101404653	101626009	+	Catsperb	ENSMUSG00000047014	cation channel sperm associated auxiliary subunit beta [Source:MGI Symbol;Acc:MGI:2443988]	+	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.081775665283203	-3.6431682109832764	-3.514911651611328	-3.604919910430908	-3.6761200428009033	-3.622133255004883	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.6414921283721924
Meg3	12	109541001	109571726	+	Meg3	ENSMUSG00000021268	maternally expressed 3 [Source:MGI Symbol;Acc:MGI:1202886]	+	gene	Name match	0	4.677921295166016	5.723880290985107	5.543605804443359	7.011175155639648	8.585224151611328	8.540143966674805	8.74797534942627	8.565077781677246	8.846501350402832	8.739649772644043	9.943568229675293	8.661004066467285
Akt1	12	112653821	112674884	-	Akt1	ENSMUSG00000001729	thymoma viral proto-oncogene 1 [Source:MGI Symbol;Acc:MGI:87986]	-	gene	Name match	0	4.725313186645508	4.831552505493164	5.48925256729126	5.386962413787842	5.66322135925293	6.119457244873047	6.087426662445068	6.62258768081665	6.628696441650391	6.735744476318359	7.348575115203857	6.960368633270264
Cdyl	13	35659833	35874063	+	Cdyl	ENSMUSG00000059288	chromodomain protein, Y chromosome-like [Source:MGI Symbol;Acc:MGI:1339956]	+	gene	Name match	0	5.887276649475098	5.832334518432617	5.972268581390381	6.027200222015381	5.937089920043945	5.813421249389648	5.64015007019043	6.00353479385376	5.690929412841797	6.0403900146484375	5.671530246734619	6.127366542816162
Edn1	13	42301476	42307990	+	Edn1	ENSMUSG00000021367	endothelin 1 [Source:MGI Symbol;Acc:MGI:95283]	+	gene	Name match	0	2.0385146141052246	1.507494568824768	-3.6100962162017822	-3.6431682109832764	-3.4642441272735596	-3.604919910430908	-2.3631529808044434	0.19493703544139862	-1.4806890487670898	0.8078370094299316	0.2255106419324875	0.8660985827445984
Kdm1b	13	47043499	47085279	+	Kdm1b	ENSMUSG00000038080	lysine (K)-specific demethylase 1B [Source:MGI Symbol;Acc:MGI:2145261]	+	gene	Name match	0	4.863128185272217	5.059214115142822	4.359438419342041	4.435608386993408	4.529242992401123	4.908780097961426	4.283439636230469	4.653354644775391	3.1608736515045166	4.806607723236084	3.4617760181427	4.791533946990967
Catsper3	13	55784568	55808998	+	Catsper3	ENSMUSG00000021499	cation channel, sperm associated 3 [Source:MGI Symbol;Acc:MGI:1924106]	+	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-3.6431682109832764	-3.565579414367676	-3.5289182662963867	-3.600118637084961	-3.622133255004883	-3.658297300338745	-3.4830543994903564	-3.7444210052490234	-3.6414921283721924
Smad5	13	56703010	56742377	+	Smad5	ENSMUSG00000021540	SMAD family member 5 [Source:MGI Symbol;Acc:MGI:1328787]	+	gene	Name match	0	5.363853454589844	5.293697357177734	5.531774044036865	5.493230819702148	5.312514781951904	5.124521732330322	5.797881603240967	5.452980041503906	6.295892238616943	5.552067279815674	6.815741062164307	5.818833827972412
Tut7	13	59771561	59823147	-	Tut7	ENSMUSG00000035248	terminal uridylyl transferase 7 [Source:MGI Symbol;Acc:MGI:2387179]	-	gene	Name match	0	5.702609062194824	5.774820804595947	5.365766525268555	5.25604772567749	5.577575206756592	5.267314910888672	5.656599998474121	5.732593059539795	6.27476692199707	5.9602952003479	6.819192409515381	6.120079517364502
Fancc	13	63285043	63497278	-	Fancc	ENSMUSG00000021461	Fanconi anemia, complementation group C [Source:MGI Symbol;Acc:MGI:95480]	-	gene	Name match	0	4.730948448181152	4.811062335968018	4.007753849029541	4.078279972076416	3.9292163848876953	3.9532217979431152	3.9889719486236572	3.985650062561035	3.790433883666992	4.0003790855407715	3.8736350536346436	4.025874614715576
Nsun2	13	69533746	69635780	+	Nsun2	ENSMUSG00000021595	NOL1/NOP2/Sun domain family member 2 [Source:MGI Symbol;Acc:MGI:107252]	+	gene	Name match	0	8.44169807434082	8.559733390808105	9.203071594238281	9.048609733581543	8.95438003540039	8.908802032470703	8.502662658691406	8.444263458251953	8.10756778717041	8.369239807128906	7.407740116119385	8.193589210510254
Trip13	13	73911347	73937784	-	Trip13	ENSMUSG00000021569	thyroid hormone receptor interactor 13 [Source:MGI Symbol;Acc:MGI:1916966]	-	gene	Name match	0	6.345965385437012	6.647144317626953	6.6046833992004395	6.736789226531982	6.460927486419678	6.632998943328857	6.296143531799316	6.246868133544922	5.979948043823242	6.088969707489014	5.543057918548584	6.055300235748291
Hexb	13	97176331	97198357	-	Hexb	ENSMUSG00000021665	hexosaminidase B [Source:MGI Symbol;Acc:MGI:96074]	-	gene	Name match	0	4.867410659790039	4.859679698944092	4.425583362579346	4.413234710693359	5.47909688949585	5.534648895263672	5.651520729064941	6.0900726318359375	4.564958572387695	6.586976528167725	5.301647663116455	6.448274612426758
Ccnb1	13	100778650	100786570	-	Ccnb1	ENSMUSG00000041431	cyclin B1 [Source:MGI Symbol;Acc:MGI:88302]	-	gene	Name match	0	8.619768142700195	8.823772430419922	8.774744033813477	8.827465057373047	8.610586166381836	8.491482734680176	8.378477096557617	8.445116996765137	8.058104515075684	8.362509727478027	7.717695236206055	8.224617004394531
Dnah1	14	31260375	31323896	-	Dnah1	ENSMUSG00000019027	dynein, axonemal, heavy chain 1 [Source:MGI Symbol;Acc:MGI:107721]	-	gene	Name match	0	-3.6905813217163086	-3.5269346237182617	-1.5013049840927124	-1.3272137641906738	-0.010831560008227825	0.904205858707428	1.8508179187774658	0.961218535900116	2.5898592472076416	1.6124783754348755	3.1841812133789062	1.9993308782577515
Bmp4	14	46383520	46390669	-	Bmp4	ENSMUSG00000021835	bone morphogenetic protein 4 [Source:MGI Symbol;Acc:MGI:88180]	-	gene	Name match	0	2.3270816802978516	2.170368194580078	1.5590473413467407	2.0998642444610596	2.647952079772949	2.828204393386841	2.2366833686828613	4.17676305770874	6.873452663421631	4.537045955657959	6.531667232513428	5.029501914978027
Ccnb1ip1	14	50789248	50807732	-	Ccnb1ip1	ENSMUSG00000071470	cyclin B1 interacting protein 1 [Source:MGI Symbol;Acc:MGI:2685134]	-	gene	Name match	0	4.265462875366211	4.881628036499023	4.828218936920166	5.094902515411377	5.028435230255127	5.329500198364258	4.309813499450684	4.610194206237793	2.4005963802337646	4.351772785186768	1.9948006868362427	4.290891647338867
Rnase9	14	51038459	51041869	-	Rnase9	ENSMUSG00000052382	ribonuclease, RNase A family, 9 (non-active) [Source:MGI Symbol;Acc:MGI:3057273]	-	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-3.693835496902466	-3.565579414367676	-3.604919910430908	-3.6761200428009033	-3.6728012561798096	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.6414921283721924
