Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	DNMT_WT_ES	DNMT_WT_Epi_2	DNMT_KO_ES	DNMT_KO_Epi_2	TET_WT_ES	TET_WT_Epi_2	TET_KO_ES	TET_KO_Epi_2
Basp1	15	25363277	25413764	-	Basp1	ENSMUSG00000045763	brain abundant, membrane attached signal protein 1 [Source:MGI Symbol;Acc:MGI:1917600]	-	gene	Name match	0	5.743051528930664	8.393607139587402	5.027223587036133	8.060372352600098	5.978250026702881	7.372369766235352	5.4071431159973145	6.677986145019531
Ank	15	27466677	27594909	+	Ank	ENSMUSG00000022265	progressive ankylosis [Source:MGI Symbol;Acc:MGI:3045421]	+	gene	Name match	0	5.424775123596191	3.4569928646087646	5.3517937660217285	4.203547477722168	5.26374626159668	3.7004153728485107	4.374615669250488	3.7046902179718018
Trio	15	27730651	28025848	-	Trio	ENSMUSG00000022263	triple functional domain (PTPRF interacting) [Source:MGI Symbol;Acc:MGI:1927230]	-	gene	Name match	0	5.332813262939453	6.263510227203369	5.269987106323242	5.69451904296875	3.946294069290161	3.5023891925811768	4.234996795654297	4.473941326141357
Ctnnd2	15	30172593	31029341	+	Ctnnd2	ENSMUSG00000022240	catenin (cadherin associated protein), delta 2 [Source:MGI Symbol;Acc:MGI:1195966]	+	gene	Name match	0	2.967559814453125	-1.401451587677002	2.382204294204712	1.3661255836486816	4.215034008026123	-0.47788843512535095	3.5328423976898193	-1.3120168447494507
Rnf19a	15	36239933	36283147	-	Rnf19a	ENSMUSG00000022280	ring finger protein 19A [Source:MGI Symbol;Acc:MGI:1353623]	-	gene	Name match	0	4.3798418045043945	4.100915431976318	4.376972675323486	4.701045513153076	4.590854644775391	5.181058406829834	5.13599967956543	5.3220038414001465
Rims2	15	39198261	39684372	+	Rims2	ENSMUSG00000037386	regulating synaptic membrane exocytosis 2 [Source:MGI Symbol;Acc:MGI:2152972]	+	gene	Name match	0	4.3943610191345215	4.502670764923096	4.226457118988037	5.082643032073975	4.260274887084961	3.693773031234741	3.13069224357605	2.7064106464385986
Lrp12	15	39870589	39943994	-	Lrp12	ENSMUSG00000022305	low density lipoprotein-related protein 12 [Source:MGI Symbol;Acc:MGI:2443132]	-	gene	Name match	0	4.257767200469971	3.475853681564331	4.442130088806152	4.232641696929932	4.0536627769470215	3.416396141052246	4.407630443572998	4.033374786376953
Trps1	15	50654752	50890463	-	Trps1	ENSMUSG00000038679	transcriptional repressor GATA binding 1 [Source:MGI Symbol;Acc:MGI:1927616]	-	gene	Name match	0	5.573919773101807	2.2639777660369873	5.465383052825928	3.701148748397827	5.586766719818115	2.385016679763794	5.704909801483154	2.893315553665161
Aard	15	52040107	52045722	+	Aard	ENSMUSG00000068522	alanine and arginine rich domain containing protein [Source:MGI Symbol;Acc:MGI:2181621]	+	gene	Name match	0	3.4557642936706543	3.0163497924804688	3.4608824253082275	4.070847034454346	2.3492887020111084	5.461564540863037	1.0887236595153809	3.897188425064087
Deptor	15	55112317	55259271	+	Deptor	ENSMUSG00000022419	DEP domain containing MTOR-interacting protein [Source:MGI Symbol;Acc:MGI:2146322]	+	gene	Name match	0	5.0094499588012695	4.6650261878967285	4.924217224121094	5.222813129425049	5.430854797363281	5.261144638061523	5.402814865112305	5.186079502105713
Zhx1	15	58047003	58076541	-	Zhx1	ENSMUSG00000022361	zinc fingers and homeoboxes 1 [Source:MGI Symbol;Acc:MGI:109271]	-	gene	Name match	0	1.6703481674194336	2.7561798095703125	1.9100764989852905	4.141565799713135	3.3047714233398438	2.8494789600372314	3.6838881969451904	1.6512131690979004
Mtss1	15	58941234	59082005	-	Mtss1	ENSMUSG00000022353	metastasis suppressor 1 [Source:MGI Symbol;Acc:MGI:2384818]	-	gene	Name match	0	6.852849960327148	6.713757038116455	6.328885555267334	6.226609706878662	6.480405807495117	5.765631198883057	6.873384475708008	5.69480562210083
Myc	15	61985391	61990374	+	Myc	ENSMUSG00000022346	myelocytomatosis oncogene [Source:MGI Symbol;Acc:MGI:97250]	+	gene	Name match	0	2.628279209136963	6.8427557945251465	1.876415729522705	6.283751964569092	4.855569362640381	7.133359432220459	2.982051134109497	7.027806758880615
Asap1	15	64086857	64382919	-	Asap1	ENSMUSG00000022377	ArfGAP with SH3 domain, ankyrin repeat and PH domain1 [Source:MGI Symbol;Acc:MGI:1342335]	-	gene	Name match	0	5.646731376647949	4.937407970428467	5.761932849884033	5.667653560638428	6.0356764793396	3.7992942333221436	6.544977188110352	4.095179080963135
Ndrg1	15	66929318	66969640	-	Ndrg1	ENSMUSG00000005125	N-myc downstream regulated gene 1 [Source:MGI Symbol;Acc:MGI:1341799]	-	gene	Name match	0	3.945035457611084	1.212507963180542	3.4396228790283203	3.1894893646240234	3.860180616378784	3.8377530574798584	4.979738712310791	5.116807460784912
Khdrbs3	15	68928420	69101211	+	Khdrbs3	ENSMUSG00000022332	KH domain containing, RNA binding, signal transduction associated 3 [Source:MGI Symbol;Acc:MGI:1313312]	+	gene	Name match	0	4.391892433166504	3.79586124420166	4.8324151039123535	4.817955493927002	4.2885355949401855	4.0683913230896	3.8354780673980713	2.926084280014038
Col22a1	15	71795795	72034227	-	Col22a1	ENSMUSG00000079022	collagen, type XXII, alpha 1 [Source:MGI Symbol;Acc:MGI:1916950]	-	gene	Name match	0	-0.39587700366973877	0.47097644209861755	1.6033339500427246	1.8970457315444946	-2.4252216815948486	-2.9419944286346436	-1.1925698518753052	-0.40452805161476135
Peg13	15	72805600	72810324	-	Peg13	ENSMUSG00000106847	paternally expressed 13 [Source:MGI Symbol;Acc:MGI:2663476]	-	gene	Name match	0	1.3521016836166382	1.0762015581130981	1.5966547727584839	2.338362216949463	-0.07346103340387344	-1.477888584136963	2.052854061126709	1.6168485879898071
Mafa	15	75745490	75748228	-	Mafa	ENSMUSG00000047591	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein A (avian) [Source:MGI Symbol;Acc:MGI:2673307]	-	gene	Name match	0	3.1957340240478516	2.832143783569336	3.7557613849639893	3.820481061935425	1.9795007705688477	2.2382166385650635	2.220527410507202	2.318577766418457
Eppk1	15	76101481	76120195	-	Eppk1	ENSMUSG00000115388	epiplakin 1 [Source:MGI Symbol;Acc:MGI:2386306]	-	gene	Name match	0	0.8872964382171631	0.7808465957641602	-0.48235830664634705	-2.2395355701446533	-0.15041230618953705	-2.74700665473938	2.6384074687957764	0.5787916779518127
Gm35339	15	76354432	76365201	+	Gm35339	ENSMUSG00000109179	predicted gene, 35339 [Source:MGI Symbol;Acc:MGI:5594498]	+	gene	Name match	0	0.09011588990688324	0.5863730907440186	-0.7022908329963684	-1.4851908683776855	1.394588828086853	-0.11226794868707657	1.422057032585144	0.7534489631652832
Triobp	15	78947724	79005869	+	Triobp	ENSMUSG00000033088	TRIO and F-actin binding protein [Source:MGI Symbol;Acc:MGI:1349410]	+	gene	Name match	0	5.642819881439209	5.138199329376221	5.244785785675049	4.528993606567383	5.866730213165283	4.814004421234131	6.073818683624268	5.228905200958252
H1f0	15	79028450	79030504	+	H1f0	ENSMUSG00000096210	H1 histone family, member 0 [Source:MGI Symbol;Acc:MGI:95893]	+	gene	Name match	0	5.538830757141113	4.399667739868164	5.141878604888916	5.022430896759033	5.62170934677124	5.320518493652344	5.845590591430664	4.944690704345703
Cbx6	15	79823896	79834688	-	Cbx6	ENSMUSG00000089715	chromobox 6 [Source:MGI Symbol;Acc:MGI:3512628]	-	gene	Name match	0	6.238426208496094	6.456289768218994	6.133878231048584	5.842731475830078	6.146160125732422	4.729974269866943	6.137498378753662	5.435336589813232
Atf4	15	80255184	80257541	+	Atf4	ENSMUSG00000042406	activating transcription factor 4 [Source:MGI Symbol;Acc:MGI:88096]	+	gene	Name match	0	7.908308506011963	6.40017557144165	7.972339630126953	5.5951457023620605	8.127524375915527	9.225190162658691	8.426918983459473	8.752960205078125
Pmm1	15	81951108	81960930	-	Pmm1	ENSMUSG00000022474	phosphomannomutase 1 [Source:MGI Symbol;Acc:MGI:1353418]	-	gene	Name match	0	6.955641746520996	6.865715026855469	6.589148998260498	6.390866756439209	7.206333160400391	6.920368671417236	7.1035380363464355	6.138219356536865
Arhgap8	15	84720052	84772207	+	Arhgap8	ENSMUSG00000078954	Rho GTPase activating protein 8 [Source:MGI Symbol;Acc:MGI:1920417]	+	gene	Name match	0	3.694077491760254	4.190286159515381	2.6006109714508057	3.3266541957855225	3.78857421875	2.04221248626709	4.258814334869385	2.5333988666534424
Smc1b	15	85064689	85131964	-	Smc1b	ENSMUSG00000022432	structural maintenance of chromosomes 1B [Source:MGI Symbol;Acc:MGI:2154049]	-	gene	Name match	0	4.654024600982666	5.948844909667969	5.626463413238525	6.708578109741211	-2.230234384536743	3.7480242252349854	1.57059907913208	3.78985595703125
Yaf2	15	93284278	93336935	-	Yaf2	ENSMUSG00000022634	YY1 associated factor 2 [Source:MGI Symbol;Acc:MGI:1914307]	-	gene	Name match	0	3.1674423217773438	3.5563433170318604	3.959247589111328	4.485689163208008	2.5953571796417236	4.257205009460449	3.5975379943847656	4.84731388092041
Nell2	15	95075230	95528559	-	Nell2	ENSMUSG00000022454	NEL-like 2 [Source:MGI Symbol;Acc:MGI:1858510]	-	gene	Name match	0	0.6041229963302612	1.5966662168502808	1.992719054222107	2.771662712097168	-2.6202094554901123	1.362925410270691	-2.231062412261963	-2.136660575866699
Pfkm	15	98092589	98132451	+	Pfkm	ENSMUSG00000033065	phosphofructokinase, muscle [Source:MGI Symbol;Acc:MGI:97548]	+	gene	Name match	0	5.015347003936768	6.3972015380859375	5.012569427490234	5.920091152191162	5.565920352935791	5.978977680206299	6.451842784881592	6.468873977661133
Nr4a1	15	101254269	101274795	+	Nr4a1	ENSMUSG00000023034	nuclear receptor subfamily 4, group A, member 1 [Source:MGI Symbol;Acc:MGI:1352454]	+	gene	Name match	0	4.893660068511963	3.565540313720703	4.347323894500732	2.5287668704986572	4.53110933303833	3.331476926803589	4.6266913414001465	4.259779453277588
Tns2	15	102100413	102116401	+	Tns2	ENSMUSG00000037003	tensin 2 [Source:MGI Symbol;Acc:MGI:2387586]	+	gene	Name match	0	0.2650870382785797	4.106247901916504	0.4475017488002777	3.3311595916748047	0.049888987094163895	1.0286362171173096	2.084036111831665	2.616497755050659
Gtsf1	15	103402405	103430470	-	Gtsf1	ENSMUSG00000022487	gametocyte specific factor 1 [Source:MGI Symbol;Acc:MGI:1921424]	-	gene	Name match	0	1.1890854835510254	2.2279772758483887	2.492069959640503	3.420480966567993	-0.6745085716247559	1.3184590339660645	-0.33712103962898254	1.5396833419799805
Glis2	16	4594713	4624924	+	Glis2	ENSMUSG00000014303	GLIS family zinc finger 2 [Source:MGI Symbol;Acc:MGI:1932535]	+	gene	Name match	0	5.419606685638428	5.632714748382568	5.192169189453125	5.151797771453857	5.753716945648193	4.214701175689697	5.322368621826172	5.32897424697876
Vasn	16	4639941	4650802	+	Vasn	ENSMUSG00000039646	vasorin [Source:MGI Symbol;Acc:MGI:2177651]	+	gene	Name match	0	-0.2846807837486267	3.316366195678711	-0.8083494305610657	2.3746988773345947	0.5202451944351196	3.3573267459869385	1.8964122533798218	2.7524185180664062
2900011O08Rik	16	13986604	14101500	+	2900011O08Rik	ENSMUSG00000044117	RIKEN cDNA 2900011O08 gene [Source:MGI Symbol;Acc:MGI:1914504]	+	gene	Name match	0	4.832082748413086	5.186794281005859	4.272008895874023	4.508670330047607	4.3837714195251465	4.003337383270264	4.864431381225586	4.459826946258545
Slc7a4	16	17572018	17583214	-	Slc7a4	ENSMUSG00000022756	solute carrier family 7 (cationic amino acid transporter, y+ system), member 4 [Source:MGI Symbol;Acc:MGI:2146512]	-	gene	Name match	0	-1.953615665435791	-0.6458559632301331	-2.5404820442199707	-3.6431682109832764	-0.34117528796195984	-1.1113765239715576	1.653772234916687	0.06715107709169388
Scarf2	16	17797282	17808293	+	Scarf2	ENSMUSG00000012017	scavenger receptor class F, member 2 [Source:MGI Symbol;Acc:MGI:1858430]	+	gene	Name match	0	-2.3776140213012695	-0.3844725787639618	-0.6368251442909241	1.5955692529678345	-3.4818637371063232	-1.8853524923324585	0.28656521439552307	2.1694095134735107
Tbx1	16	18580979	18590671	-	Tbx1	ENSMUSG00000009097	T-box 1 [Source:MGI Symbol;Acc:MGI:98493]	-	gene	Name match	0	-1.7460968494415283	-2.2064638137817383	-2.947946310043335	0.7307618260383606	-3.633866548538208	-2.2186858654022217	-2.4260499477386475	-0.32419201731681824
AC133488.1	16	18620466	18626427	-	AC133488.1	ENSMUSG00000116594	novel protein	-	gene	Name match	0	-0.7166500091552734	-1.45211923122406	0.15601205825805664	0.9432766437530518	-2.953542709350586	-0.7888503074645996	0.011241699568927288	0.488971471786499
Sept5	16	18620502	18629954	-	Sept5	ENSMUSG00000072214	septin 5 [Source:MGI Symbol;Acc:MGI:1195461]	-	gene	Name match	0	-0.09116920828819275	-0.4596926271915436	0.537695586681366	1.708124041557312	-1.8462333679199219	0.18374259769916534	0.9823526740074158	1.3158025741577148
Igf2bp2	16	22059009	22163299	-	Igf2bp2	ENSMUSG00000033581	insulin-like growth factor 2 mRNA binding protein 2 [Source:MGI Symbol;Acc:MGI:1890358]	-	gene	Name match	0	6.649523735046387	6.359615802764893	6.699743747711182	6.76690673828125	6.9579620361328125	5.412271976470947	6.8535919189453125	5.782158374786377
Dnajb11	16	22857845	22879634	+	Dnajb11	ENSMUSG00000004460	DnaJ heat shock protein family (Hsp40) member B11 [Source:MGI Symbol;Acc:MGI:1915088]	+	gene	Name match	0	6.704916954040527	6.363088130950928	6.8095879554748535	6.793941497802734	6.597772121429443	5.912017345428467	6.280040264129639	5.250744342803955
Cldn1	16	26356642	26371841	-	Cldn1	ENSMUSG00000022512	claudin 1 [Source:MGI Symbol;Acc:MGI:1276109]	-	gene	Name match	0	-3.614579677581787	-2.7347848415374756	-3.5776023864746094	0.41160452365875244	-3.633866548538208	-3.571650505065918	-3.584027051925659	-1.6785286664962769
Il1rap	16	26581704	26730117	+	Il1rap	ENSMUSG00000022514	interleukin 1 receptor accessory protein [Source:MGI Symbol;Acc:MGI:104975]	+	gene	Name match	0	0.3966042697429657	0.39997848868370056	1.6016727685928345	2.1476657390594482	1.1772297620773315	-1.3813862800598145	1.8264598846435547	1.6956037282943726
Ccdc50	16	27388869	27452218	+	Ccdc50	ENSMUSG00000038127	coiled-coil domain containing 50 [Source:MGI Symbol;Acc:MGI:1914751]	+	gene	Name match	0	5.572795867919922	5.808540344238281	5.915217876434326	6.355113506317139	5.5715765953063965	6.485764026641846	5.72892951965332	6.0491180419921875
Fyttd1	16	32877500	32908875	+	Fyttd1	ENSMUSG00000022800	forty-two-three domain containing 1 [Source:MGI Symbol;Acc:MGI:1917955]	+	gene	Name match	0	7.201369285583496	7.257222652435303	7.5377888679504395	7.655710220336914	6.934264659881592	8.00842571258545	7.1621832847595215	8.29389476776123
Snx4	16	33251442	33300269	+	Snx4	ENSMUSG00000022808	sorting nexin 4 [Source:MGI Symbol;Acc:MGI:1916400]	+	gene	Name match	0	6.742576599121094	6.188731670379639	6.944715976715088	6.579634189605713	6.538393020629883	6.035477161407471	6.723973751068115	5.3118109703063965
Itgb5	16	33829665	33949338	+	Itgb5	ENSMUSG00000022817	integrin beta 5 [Source:MGI Symbol;Acc:MGI:96614]	+	gene	Name match	0	6.924121856689453	5.40362024307251	6.271875858306885	4.890771865844727	6.3709869384765625	4.7620673179626465	5.748159885406494	4.746409893035889
Tagln3	16	45711230	45724608	-	Tagln3	ENSMUSG00000022658	transgelin 3 [Source:MGI Symbol;Acc:MGI:1926784]	-	gene	Name match	0	3.161795139312744	-0.2881682217121124	2.8835365772247314	1.3629159927368164	2.046325206756592	0.44825899600982666	0.2922229468822479	0.09943827986717224
Dzip3	16	48924232	48994165	-	Dzip3	ENSMUSG00000064061	DAZ interacting protein 3, zinc finger [Source:MGI Symbol;Acc:MGI:1917433]	-	gene	Name match	0	6.019594192504883	6.757658004760742	6.616643905639648	7.303086757659912	5.97905158996582	6.726182460784912	6.310994625091553	5.796817779541016
Bbx	16	50191844	50432390	-	Bbx	ENSMUSG00000022641	bobby sox HMG box containing [Source:MGI Symbol;Acc:MGI:1917758]	-	gene	Name match	0	5.275206565856934	5.94642972946167	5.590759754180908	6.4365234375	5.087918758392334	5.511760711669922	5.483497619628906	5.374111652374268
Tmem45a	16	56805161	56886166	-	Tmem45a	ENSMUSG00000022754	transmembrane protein 45a [Source:MGI Symbol;Acc:MGI:1913122]	-	gene	Name match	0	0.7133347392082214	2.2228505611419678	0.6449288725852966	3.2261123657226562	2.8984463214874268	4.6718220710754395	1.6502231359481812	3.32810115814209
Nsun3	16	62732444	62786818	-	Nsun3	ENSMUSG00000050312	NOL1/NOP2/Sun domain family member 3 [Source:MGI Symbol;Acc:MGI:2146565]	-	gene	Name match	0	3.4517595767974854	3.519961357116699	3.924598455429077	4.327661037445068	3.5401771068573	3.2108943462371826	3.6895997524261475	3.376579999923706
Chmp2b	16	65539128	65562726	-	Chmp2b	ENSMUSG00000004843	charged multivesicular body protein 2B [Source:MGI Symbol;Acc:MGI:1916192]	-	gene	Name match	0	4.741468906402588	4.245755672454834	4.9264140129089355	4.858946323394775	5.281983852386475	5.4505391120910645	5.704771518707275	5.764431476593018
Hunk	16	90386013	90499553	+	Hunk	ENSMUSG00000053414	hormonally upregulated Neu-associated kinase [Source:MGI Symbol;Acc:MGI:1347352]	+	gene	Name match	0	6.536796569824219	6.521955966949463	5.103359699249268	6.101893901824951	3.4222583770751953	3.5053718090057373	5.470842361450195	3.8883819580078125
Tmem50b	16	91574503	91597800	-	Tmem50b	ENSMUSG00000022964	transmembrane protein 50B [Source:MGI Symbol;Acc:MGI:1925225]	-	gene	Name match	0	5.195570945739746	2.6644680500030518	4.944669246673584	3.95916485786438	4.865651607513428	3.365356683731079	4.761755466461182	3.8850796222686768
Cbr3	16	93683215	93690990	+	Cbr3	ENSMUSG00000022947	carbonyl reductase 3 [Source:MGI Symbol;Acc:MGI:1309992]	+	gene	Name match	0	5.38543701171875	5.301153659820557	4.718767166137695	4.398494243621826	3.8366358280181885	5.5362372398376465	4.882400989532471	6.231643199920654
Fam3b	16	97470965	97514816	-	Fam3b	ENSMUSG00000022938	family with sequence similarity 3, member B [Source:MGI Symbol;Acc:MGI:1270150]	-	gene	Name match	0	1.126880407333374	0.26521506905555725	1.4628461599349976	1.6611884832382202	-3.5831987857818604	-1.811221718788147	-2.6717050075531006	0.6839590072631836
C2cd2	16	97855209	97962598	-	C2cd2	ENSMUSG00000045975	C2 calcium-dependent domain containing 2 [Source:MGI Symbol;Acc:MGI:1891883]	-	gene	Name match	0	4.019796848297119	3.161424398422241	4.206359386444092	3.953526735305786	3.4732677936553955	2.5565097332000732	4.094804286956787	2.9271326065063477
Arid1b	17	4994332	5347656	+	Arid1b	ENSMUSG00000069729	AT rich interactive domain 1B (SWI-like) [Source:MGI Symbol;Acc:MGI:1926129]	+	gene	Name match	0	4.708755970001221	3.880178451538086	5.376091003417969	5.165964603424072	5.33538818359375	3.917034864425659	5.548423767089844	4.291373252868652
Prkn	17	10840384	12063361	+	Prkn	ENSMUSG00000023826	parkin RBR E3 ubiquitin protein ligase [Source:MGI Symbol;Acc:MGI:1355296]	+	gene	Name match	0	-3.614579677581787	1.7167601585388184	-3.5269346237182617	-0.9843573570251465	-1.1229249238967896	0.329266220331192	-3.0050384998321533	-0.432873398065567
Igf2r	17	12682406	12769664	-	Igf2r	ENSMUSG00000023830	insulin-like growth factor 2 receptor [Source:MGI Symbol;Acc:MGI:96435]	-	gene	Name match	0	7.244288921356201	6.601278781890869	7.233911037445068	7.100986480712891	6.644834041595459	5.266834735870361	7.398035526275635	6.046684265136719
Thbs2	17	14665500	14694235	-	Thbs2	ENSMUSG00000023885	thrombospondin 2 [Source:MGI Symbol;Acc:MGI:98738]	-	gene	Name match	0	0.5463844537734985	2.929335832595825	0.14667393267154694	3.8431999683380127	-3.5831992626190186	-1.070424199104309	-3.584027051925659	-0.020527005195617676
Rgmb	17	15803188	15831039	-	Rgmb	ENSMUSG00000048027	repulsive guidance molecule family member B [Source:MGI Symbol;Acc:MGI:1916049]	-	gene	Name match	0	2.6963701248168945	1.9834877252578735	2.953451156616211	3.240704298019409	2.5105631351470947	1.690200686454773	2.757532835006714	2.2185254096984863
Mmp25	17	23628311	23645277	-	Mmp25	ENSMUSG00000023903	matrix metallopeptidase 25 [Source:MGI Symbol;Acc:MGI:2443938]	-	gene	Name match	0	-0.45361554622650146	4.96312141418457	-1.3366703987121582	5.451599597930908	-2.091888427734375	2.5020411014556885	-0.7162888050079346	4.6000213623046875
Bicdl2	17	23660506	23668621	+	Bicdl2	ENSMUSG00000043782	BICD family like cargo adaptor 2 [Source:MGI Symbol;Acc:MGI:2388267]	+	gene	Name match	0	-2.453615665435791	1.6057730913162231	-3.5269346237182617	-0.6268879175186157	-3.4818637371063232	-0.2772097885608673	-1.7729305028915405	0.5462861657142639
Cldn6	17	23679249	23682446	+	Cldn6	ENSMUSG00000023906	claudin 6 [Source:MGI Symbol;Acc:MGI:1859284]	+	gene	Name match	0	1.2425432205200195	4.5653557777404785	1.0051746368408203	3.432563066482544	1.2120753526687622	3.0079619884490967	3.731853723526001	3.4840266704559326
Rhot2	17	25838457	25844851	-	Rhot2	ENSMUSG00000025733	ras homolog family member T2 [Source:MGI Symbol;Acc:MGI:2384892]	-	gene	Name match	0	5.496953964233398	5.626636981964111	5.307199954986572	5.19514274597168	5.86659574508667	4.298964977264404	6.024133205413818	4.535793304443359
Wdr90	17	25844771	25861501	-	Wdr90	ENSMUSG00000073434	WD repeat domain 90 [Source:MGI Symbol;Acc:MGI:1921267]	-	gene	Name match	0	4.062215805053711	4.3006439208984375	3.5912437438964844	3.601733446121216	4.806907653808594	3.5445785522460938	4.835716724395752	3.998690605163574
Dusp1	17	26505590	26508519	-	Dusp1	ENSMUSG00000024190	dual specificity phosphatase 1 [Source:MGI Symbol;Acc:MGI:105120]	-	gene	Name match	0	4.384852409362793	5.959492206573486	4.675239086151123	5.328416347503662	4.443151473999023	5.344557285308838	5.182029724121094	6.230057239532471
Ergic1	17	26561489	26656931	+	Ergic1	ENSMUSG00000001576	endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1 [Source:MGI Symbol;Acc:MGI:1914708]	+	gene	Name match	0	5.911026954650879	6.095730304718018	6.129802703857422	5.469337463378906	6.22528076171875	5.6453728675842285	6.964771270751953	6.032321929931641
Syngap1	17	26941253	26972434	+	Syngap1	ENSMUSG00000067629	synaptic Ras GTPase activating protein 1 homolog (rat) [Source:MGI Symbol;Acc:MGI:3039785]	+	gene	Name match	0	2.453275203704834	4.37956428527832	1.6000059843063354	3.562553644180298	2.8804028034210205	1.5733156204223633	2.3961031436920166	2.6701228618621826
Cdkn1a	17	29090976	29100727	+	Cdkn1a	ENSMUSG00000023067	cyclin-dependent kinase inhibitor 1A (P21) [Source:MGI Symbol;Acc:MGI:104556]	+	gene	Name match	0	7.050622940063477	5.026930332183838	6.942804336547852	5.503208160400391	7.177478790283203	4.760159015655518	8.264904975891113	4.167587757110596
Angptl4	17	33773750	33781830	-	Angptl4	ENSMUSG00000002289	angiopoietin-like 4 [Source:MGI Symbol;Acc:MGI:1888999]	-	gene	Name match	0	4.412467956542969	4.376831531524658	4.300275802612305	5.184627056121826	4.353505611419678	4.265293121337891	4.167989253997803	3.2483713626861572
Tapbp	17	33915899	33929292	+	Tapbp	ENSMUSG00000024308	TAP binding protein [Source:MGI Symbol;Acc:MGI:1201689]	+	gene	Name match	0	5.182298183441162	4.764747619628906	4.655043601989746	5.2661004066467285	5.5978569984436035	3.9078409671783447	5.651973247528076	4.726102352142334
H2-K1	17	33996017	34000333	-	H2-K1	ENSMUSG00000061232	histocompatibility 2, K1, K region [Source:MGI Symbol;Acc:MGI:95904]	-	gene	Name match	0	3.11423921585083	4.65334939956665	3.2736141681671143	5.305838108062744	2.8082058429718018	4.984986782073975	5.442834377288818	6.518099308013916
Pbx2	17	34591266	34597400	+	Pbx2	ENSMUSG00000034673	pre B cell leukemia homeobox 2 [Source:MGI Symbol;Acc:MGI:1341793]	+	gene	Name match	0	4.494592666625977	6.081443786621094	4.52183198928833	5.506545543670654	5.722288131713867	5.654834270477295	5.768093585968018	5.578071117401123
Ehmt2	17	34898469	34914052	+	Ehmt2	ENSMUSG00000013787	euchromatic histone lysine N- methyltransferase 2 [Source:MGI Symbol;Acc:MGI:2148922]	+	gene	Name match	0	7.55789852142334	7.348909854888916	7.429353713989258	6.931883335113525	7.187217712402344	6.548547744750977	6.793093204498291	6.276655673980713
H2-D1	17	35262730	35267499	+	H2-D1	ENSMUSG00000073411	histocompatibility 2, D region locus 1 [Source:MGI Symbol;Acc:MGI:95896]	+	gene	Name match	0	4.2002692222595215	3.7115743160247803	3.4097201824188232	4.607769966125488	3.318181037902832	4.004953861236572	3.4171345233917236	4.623226642608643
H2-Q6	17	35424850	35430055	+	H2-Q6	ENSMUSG00000073409	histocompatibility 2, Q region locus 6 [Source:MGI Symbol;Acc:MGI:95935]	+	gene	Name match	0	-3.6905813217163086	-0.6274755001068115	-3.5776023864746094	-3.6431682109832764	-2.0412206649780273	0.2038075178861618	0.28656521439552307	3.435514450073242
Ddr1	17	35681567	35704621	-	Ddr1	ENSMUSG00000003534	discoidin domain receptor family, member 1 [Source:MGI Symbol;Acc:MGI:99216]	-	gene	Name match	0	3.2453999519348145	5.128952980041504	3.5074946880340576	4.446473598480225	3.1144838333129883	2.8885059356689453	3.5211403369903564	3.3221638202667236
Crisp1	17	40293758	40319207	-	Crisp1	ENSMUSG00000025431	cysteine-rich secretory protein 1 [Source:MGI Symbol;Acc:MGI:102553]	-	gene	Name match	0	0.8966042399406433	2.715380907058716	1.434918761253357	1.5268670320510864	0.2157221883535385	-0.3705790340900421	3.2435286045074463	3.66561222076416
Tnfrsf21	17	43016555	43089189	+	Tnfrsf21	ENSMUSG00000023915	tumor necrosis factor receptor superfamily, member 21 [Source:MGI Symbol;Acc:MGI:2151075]	+	gene	Name match	0	5.495058059692383	4.1454901695251465	5.502589702606201	4.9670867919921875	5.8808770179748535	3.3052873611450195	5.574706554412842	4.320240020751953
Ttbk1	17	46442448	46487675	-	Ttbk1	ENSMUSG00000015599	tau tubulin kinase 1 [Source:MGI Symbol;Acc:MGI:2147036]	-	gene	Name match	0	0.06125810742378235	0.2031421661376953	0.2633214294910431	-2.4851908683776855	-2.546078681945801	-1.885352611541748	-1.4902647733688354	-1.9983147382736206
Srf	17	46548329	46556175	-	Srf	ENSMUSG00000015605	serum response factor [Source:MGI Symbol;Acc:MGI:106658]	-	gene	Name match	0	5.643198490142822	6.222771167755127	5.539133548736572	5.682704448699951	5.261099338531494	5.742885112762451	5.132595539093018	5.372137069702148
Ptk7	17	46564471	46629504	-	Ptk7	ENSMUSG00000023972	PTK7 protein tyrosine kinase 7 [Source:MGI Symbol;Acc:MGI:1918711]	-	gene	Name match	0	6.8673295974731445	8.158696174621582	6.861622333526611	7.63555908203125	7.919971942901611	6.657163143157959	7.716158390045166	6.578488826751709
Cul7	17	46650337	46664364	+	Cul7	ENSMUSG00000038545	cullin 7 [Source:MGI Symbol;Acc:MGI:1913765]	+	gene	Name match	0	6.4800519943237305	6.725025177001953	6.319786548614502	5.939376354217529	6.39137601852417	5.254433631896973	6.308404445648193	5.6467108726501465
Ccnd3	17	47505051	47599691	+	Ccnd3	ENSMUSG00000034165	cyclin D3 [Source:MGI Symbol;Acc:MGI:88315]	+	gene	Name match	0	7.403025150299072	7.1059417724609375	7.6929707527160645	7.473222255706787	7.790094375610352	6.136531352996826	7.640045166015625	5.372750759124756
